,Spill Number,Date Spill Reported,Spill Name,County,City/Town,Address,
5135,2109961,2/24/2022,FISHER - UST ,Westchester,  PURCHASE ,  10 LINCOLN LANE , 
5136,2109962,2/24/2022,SOUTH BAY FORMER CAUSEWAY ,Washington,  WHITEHALL ,  OFF RTE 22 - EASTSIDE , 
5137,2109963,2/24/2022,CONSTRUCTION SITE (MIXED USE) ,Kings,  BROOKLYN ,  380 FOURTH AVE , 
5138,2109964,2/24/2022,NATIONAL GRID ,Schoharie,  MIDDLEBURGH ,  4439 ST RT 145 , 
5139,2109965,2/24/2022,KOLOKITHAS RESIDENCE ,Orange,  NEWBURGH ,  291 LIBERTY ST , 
5140,2109966,2/24/2022,FLEET TECHNIQUES SITE ,St Lawrence,  NORWOOD ,  1 NORTH MAIN ST , 
5141,2109968,2/24/2022,HATCH CREEK STATE FOREST ,Chautauqua,  SINCLAIRVILLE ,  CHAUTAUQUA RD , 
5142,2109969,2/24/2022,THRUWAY RESTSTOP GENERATOR ,Ulster,  WALLKILL ,  I-87 NORHTBOUND MP 65 , 
5143,2109970,2/24/2022,INSLER RESIDENCE ,Nassau,  ROCKVILLE CENTRE ,  22 LAWRENCE PLACE , 
5144,2109971,2/24/2022,SOIL ,Chemung,  LOCKWOOD ,  507 HOLLENBECK ROAD , 
5145,2109976,2/24/2022,PLAKOS SCRAP PROCESSING INC ,Kings,  BROOKLYN ,  769 E 95TH STREET , 
5146,2109972,2/24/2022,LS POWER ,Albany,  VOORHESVILLE ,  5589 TENNESEE RD , 
5147,2109973,2/24/2022,RAMP-ROAD WAY ,Albany,  COLONIE ,  787 EXIT 7N EB SHOUDLER , 
5148,2109974,2/24/2022,NATIONAL GRID ,Rensselaer,  CROPSEYVILLE ,  2832 RTE2 , 
5149,2109975,2/24/2022,UNKNOWN ,Nassau,  BELLMORE ,  MERRICK RD AND MIDWOOD AVE , 
5150,2109977,2/24/2022,BASEMENT AST ,Westchester,  PORT CHESTER ,  159 HOBART AVE , 
5151,2109978,2/24/2022,RESIDENCE ,Onondaga,  JAMESVILLE ,  4014 COOK FARM RD LOT L , 
5152,2109979,2/24/2022,AUTOZONE ,Bronx,  BRONX ,  541 E 149TH STREET , 
5153,2109980,2/24/2022,OIL ON ROAD ,Chenango,  COVENTRY ,  SPRAGUE RD , 
5154,2109981,2/24/2022,LIBERTY DINER ,Sullivan,  liberty ,  30 sullivan ave , 
5155,2109982,2/24/2022,DRY CLEANER MP CENTER LLC ,Westchester,  NEW ROCHELLE ,  10 BARTELS PLACE , 
5156,2109983,2/25/2022,CUMBERLAND FARMS 3265 ,Suffolk,  SOUTHAMPTON ,  13 COUNTY RD 39 , 
5157,2109984,2/25/2022,RESIDENTIAL ,Nassau,  ELMONT ,  746 MEACHAM AVENUE , 
5158,2109985,2/25/2022,VULCRAFT OF NY ,Chemung,  CHEMUNG ,  621 MAIN STREET , 
5159,2109986,2/25/2022,RESIDENCE ,Suffolk,  CORAM ,  670 HAWKINS RD EAST , 
5160,2109987,2/25/2022,UNKNOWN ,Nassau,  OLD WESTBURY ,  5 AUGUST LANE , 
5161,2109988,2/25/2022,SIDEWALK ,New York,  MANHATTAN ,  BROADWAY AND 102 , 
5162,2109989,2/25/2022,FOREST AREA 248 ,Steuben,  GREENWOOD ,  BETWEEN STATE RTE 248 & COUNTY ROAD 60 , 
5163,2109990,2/25/2022,SIDE OF ROAD/ MARSHLAND ,Suffolk,  MASTIC BEACH ,  W RIVIERA DR/ DOGWOOD RD , 
5164,2109991,2/25/2022,BASSET HOSPITAL ,Otsego,  COOPERSTOWN ,  7 ELK ST , 
5165,2109992,2/25/2022,INTERSTATE ,Otsego,  WORCESTER ,  I88 MM 81.3 EB , 
5166,2109993,2/25/2022,ACADEMIC BUILDING ,New York,  MANHATTAN ,  55 WEST 13TH ST , 
5167,2110016,2/25/2022,TOWN CAMDEN LANDFILL ,Oneida,  CAMDEN ,  2 NICHOLS LANE , 
5168,2109994,2/25/2022,MICKEL RESIDENCE ,Ulster,  WEST HURLEY ,  42 SKYMOORE LN , 
5169,2109995,2/25/2022,MINGO RESIDENCE ,Suffolk,  AMITYVILLE ,  3538 GREAT NECK RD , 
5170,2109996,2/25/2022,NATIONAL GRID ABOVE GROUND VAULT ,Erie,  BUFFALO ,  916 DELWARE AVE , 
5171,2109997,2/25/2022,UNKNOWN ,Nassau,  WOODBURY ,  4 HEADLEY WAY , 
5172,2109998,2/25/2022,WILLIAMS RESIDENCE ,Suffolk,  WYANDANCH ,  159 E BOOKER AVENUE , 
5173,2109999,2/26/2022,NEW LAKE SUCCESS ENTERPRISE INC / BP ,Nassau,  GREAT NECK ,  566 NORTHERN BLVD , 
5174,2110000,2/26/2022,MVA FEDEX ,Oswego,  HASTINGS ,  I-81S MM 106.7 , 
5175,2110001,2/26/2022,ALDER CANAL ,Nassau,  BELLMORE ,  116 BEACH AVE , 
5176,2110002,2/26/2022,CROSBY'S - BYRON ,Genesee,  BYRON ,  6890 BYRON HOLLY RD , 
5177,2110003,2/26/2022,JFK ,Queens,  queens ,  JFK AIRPORT , 
5178,2110004,2/26/2022,JET BLUE GATE 28 ,Queens,  JAMAICA ,  JFK , 
5179,2110005,2/27/2022,BUS GARAGE ,Schenectady,  SCHENECTADY ,  500 STERLING AVE , 
5180,2110006,2/27/2022,OFFICE BLDG ,Westchester,  HARRISON ,  500 MAMARONECK AVE , 
5181,2110007,2/27/2022,GAS STATION ,Erie,  BOSTON ,  8339 BOSTON STATE RD , 
5182,2110008,2/27/2022,CUMBERLAND FARMS ,Rensselaer,  TROY ,  505 CAMPBELL AVE , 
5183,2110009,2/27/2022,CONTAINMENT ,Franklin,  MALONE ,  215 JOHNSON RD , 
5184,2110010,2/27/2022,CUMBERLAND FARMS ,Dutchess,  AMENIA ,  3339 RT 343 , 
5185,2110011,2/27/2022,75KBA UNDERGOUND TRANSFORMER ,Rockland,  NANUET ,  42 CRIKKI LANE , 
5186,2110012,2/27/2022,RESIDENCE ,Putnam,  CARMEL ,  67 KENT LAKE AVE , 
5187,2110013,2/27/2022,QUARTARARO RESIDENCE ,Suffolk,  FARMINGVILLE ,  8 ARDEN LANE , 
5188,2110014,2/27/2022,INTERSECTION ,Kings,  BROOKLYN ,  E 32ND ST AND QUENTIN RD , 
5189,2110015,2/27/2022,JFK ,Queens,  queens ,  JFK AIRPORT , 
5190,2110017,2/27/2022,FAIRFIELD VILLAGE AT COMMACK ,Suffolk,  COMMACK ,  35 FAIRFIELD WAY , 
5191,2110018,2/27/2022,CUMBERLAND FARMS ,Nassau,  PLAINVIEW ,  1610 ROUND SWAMP RD , 
5192,2110019,2/27/2022,COMMERCIAL ,Queens,  JAMAICA ,  TERMINAL 5 HARDSTAND 32 , 
5193,2110020,2/28/2022,CSX DEWITT YARD ,Onondaga,  DEWITT ,  600 FREMONT RD , 
5194,2110021,2/28/2022,CUMBERLAND FARMS ,Suffolk,  LAKE RONKONKOMA ,  316 SMITHTOWN BLVD , 
5195,2110022,2/28/2022,MANHOLE 26095 /NORTHWEST CORNER ,New York,  MANHATTAN ,  AVENUE C @ EAST 16TH ST , 
5196,2110023,2/28/2022,ROADWAY ,Nassau,  MERRICK ,  SUNRISE HWY AND LANSDOWNE AVE , 
5197,2110024,2/28/2022,EASTMAN BUSINESS PARK ,Monroe,  GREECE ,  326 TECHNOLOGY BLVD , 
5198,2110025,2/28/2022,UNKNOWN ,Nassau,  LONG BEACH ,  270 SHORE ROAD , 
5199,2110026,2/28/2022,NATIONAL GRID ,Rensselaer,  TROY ,  235 OAKWOOD AVE , 
5200,2110027,2/28/2022,TANK BATTERY ,Cattaraugus,  ALLEGANY ,  4154 WEST BRANCH ROAD , 
5201,2110028,2/28/2022,RARITAN BAY ,Richmond,  STATEN ISLAND ,  402954.35 N AND 741346.6352 W , 
5202,2110029,2/28/2022,UNKNOWN ,Nassau,  MANHASSET HILLS ,  112 NOTTINGHAM RD , 
5203,2110030,2/28/2022,NAT GRID VEHICLE ,Fulton,  BLEEKER ,  1291 COUNTY HWY 112 , 
5204,2110031,2/28/2022,NORLITE PLANT ,Albany,  COHOES ,  628 SOUTH SARATOGA ST , 
5205,2110032,2/28/2022,POLERA - LINE LEAK ,Westchester,  WEST HARRISON ,  120 OLD LAKE ST , 
5206,2110033,2/28/2022,SPILL BUCKET FAILURE ,Cattaraugus,  ELLICOTTVILE ,  HOILDAY VALLEY ROAD , 
5207,2110034,2/28/2022,ZASLOW RESIDENCE ,Nassau,  VALLEY STREAM ,  780 FLANDERS DRIVE , 
5208,2110035,2/28/2022,LARRY - 550 UST ,Orange,  NEW WINDSOR ,  34 DONLLEY PLACE , 
5209,2110036,2/28/2022,SYLVAMO ,Essex,  TICONDEROGA ,  568 SHORE AIRPPORT RD , 
5210,2110037,2/28/2022,RESIDENTIAL ,Monroe,  ROCHESTER ,  225 GREYSTONE LANE , 
5211,2110038,2/28/2022,CONIFER LLC ,Albany,  ALBANY ,  25 DELAWARE AVE , 
5212,2110039,2/28/2022,NORLITE ,Albany,  COHOES ,  628 SOUTH SARATOGA ST , 
5213,2110040,2/28/2022,JOHN RAY AND SONS ,Rensselaer,  EASTGREEN BUSH ,  63 MANNIX RD , 
5214,2110041,2/28/2022,COMMERCIAL ,Onondaga,  LYSANDER ,  8800 SIXTY ROAD , 
5215,2110042,2/28/2022,COMMERCIAL ,Queens,  QUEENS ,  35TH AVE/VERNON BLVD , 
5216,2110043,2/28/2022,GAS STATION ,Erie,  CLARENCE ,  8925 MAIN ST , 
5217,2110044,2/28/2022,RHODES RESIDENCE ,Madison,  CHITTENANGO ,  785 FYLER ROAD LOT 73 , 
5218,2110045,2/28/2022,AIR / SOIL ,New York,  MANHATTAN ,  2690 BROADWAY , 
5219,2110046,2/28/2022,RUN OFF ,Cayuga,  MARTVILLE ,  ROUTE 104 , 
5220,2110047,2/28/2022,GROUND ,Schenectady,  SCHENECTADY ,  500 STERLING AVE , 
5221,2110048,2/28/2022,JFK AIRPORT ,Queens,  JAMAICA ,  TERMINAL 4 GATE 4 , 
5222,2110049,2/28/2022,JFK ,Queens,  QUEENS ,  TERMINAL 4 , 
5223,2110050,3/1/2022,CUMBERLAND FARMS ,Suffolk,  COMMACK ,  695 COMMACK RD , 
5224,2110051,3/1/2022,WESTCHESTER COUNTY AIRPORT ,Westchester,  WHITE PLAINS ,  240 AIRPORT RD , 
5225,2110052,3/1/2022,STORM DRAIN ,Richmond,  STATEN ISLAND ,  546 GULF BLVD , 
5226,2110053,3/1/2022,SOIL ,Schoharie,  SHARON SPRINGS ,  1265 HIGHT WAY ROUTE 20 , 
5227,2110055,3/1/2022,UNKNOWN COMPANY ,Queens,  LONG ISLAND CITY ,  1149 50TH AVENUE , 
5228,2110054,3/1/2022,DECASTRO RESIDENCE ,Orange,  BLOOMINGROVE ,  33 CHERRY HILL RD , 
5229,2110056,3/1/2022,TRANSFORMER ,Westchester,  RYE ,  400 STUYVESANT AVE , 
5230,2110057,3/1/2022,MVA-PERRY'S ICE CREAM TANDEM ,Madison,  SULLIVAN ,  MILE 268.3 WB I-90 , 
5231,2110058,3/1/2022,STRAUSS RESIDENCE ,Nassau,  OYSTER BAY COVE ,  132 COVE ROAD , 
5232,2110059,3/1/2022,ELM ST STATION ,Erie,  BUFFALO ,  100 ELM ST , 
5233,2110060,3/1/2022,RESIDENCE ,Suffolk,  WADING RIVER ,  7 TERRY ROAD , 
5234,2110061,3/1/2022,CF # 3125 ,Washington,  HUDSON FALLS ,  72 MAIN ST , 
5235,2110062,3/1/2022,RESIDENTIAL ,Orange,  SPARROWBUSH ,  2 JOHNSON LANE , 
5236,2110063,3/1/2022,ROY EDWARDS RESIDENCE ,Clinton,  LYON MOUNTAIN ,  2866 STANDISH RD , 
5237,2110064,3/1/2022,STORM WATER POND ,Monroe,  ROCHESTER ,  2970 WEST HENERITTA ROAD , 
5238,2110065,3/1/2022,DRUM RUN ,Queens,  QUEENS ,  165-15 145TH DRIVE , 
5239,2110066,3/1/2022,NYACK HOSPITAL - UST ,Rockland,  NYACK ,  160 NORTH MIDLAND AVE , 
5240,2110067,3/1/2022,PRIVATE RESD ,Dutchess,  HOLMES ,  3866 RTE 52 , 
5241,2110068,3/1/2022,READY RESIDENCE ,Greene,  LEEDS ,  38 CONE PLACE , 
5242,2110069,3/1/2022,GENERAL MOTORS POWERTRAIN ,Erie,  TONAWANDA ,  60 AQUA LANE , 
5243,2110070,3/1/2022,UNKNOWN ,Suffolk,  FARMINGDALE ,  90 ALLEN BLVD , 
5244,2110071,3/1/2022,LARUSICK RESIDENCE ,Orange,  DEER PARK ,  150 BRANDT RD , 
5245,2110072,3/1/2022,UNKNOWN ,Suffolk,  BRENTWOOD ,  EXPRESS DRIVE SOUTH/WASHINGTON AVE , 
5246,2110073,3/1/2022,BURGBACHER RESIDENCE ,Nassau,  SYOSETT ,  45 EDNA DR , 
5247,2110074,3/1/2022,DNYPROWSKY RESIDENCE ,Nassau,  WANTAGH ,  35 TWIN LANE NORTH , 
5248,2110075,3/2/2022,POLE TOP TRANSFORMER ,Oswego,  PARISH ,  2821 US RT 11 , 
5249,2110076,3/2/2022,TERMINAL B ,Queens,  JAMAICA ,  LAGUARDIA , 
5250,2110077,3/2/2022,MVA-HOFFMANS ,Onondaga,  ONONDAGA ,  4318 KASSON RD , 
5251,2110078,3/2/2022,NORTH ALBANY TERMINAL ,Monroe,  ROCHESTER ,  1935 LYELL AVE , 
5252,2110079,3/2/2022,TRUCK ,New York,  MANHATTAN ,  281 11TH AVE , 
5253,2110080,3/2/2022,COUNTY WASTE TRUCK ,Rensselaer,  TROY ,  2794 7TH AVE , 
5254,2110081,3/2/2022,MOLTZEN RESIDENCE ,Nassau,  FREEPORT ,  54 LEXINGTON AVE , 
5255,2110082,3/2/2022,CON ED SPRAIN BROOK SUBSTATION ,Westchester,  YONKERS ,  7 RIDGE HILL BOULEVARD , 
5256,2110083,3/2/2022,ROADWAY ,Kings,  BROOKLYN ,  STEWART AVE/ METROPOLOTON AVE , 
5257,2110084,3/2/2022,DRUM RUN ,Kings,  BROOKLYN ,  BROADWAY/KOSCIOUSKO ST , 
5258,2110085,3/2/2022,CSX ,Schenectady,  ROTTERDAM ,  RT 5S , 
5259,2110086,3/2/2022,MOMENTIVE PERFORMACE MATERIALS ,Saratoga,  WATERFORD ,  260 HUDSON RIVER RD , 
5260,2110087,3/2/2022,COMMERCIAL ,New York,  NEW YORK ,  80 8TH AVE , 
5261,2110098,3/2/2022,NORTHEAST INDUSTRIAL PARK ,Albany,  Guilderland Center ,  County Road 201 , 
5262,2110245,3/2/2022,ABANDONED VESSEL ,Monroe,  ROCHESTER ,  59 MOORING LINE DRIVE , 
5263,2110089,3/2/2022,DURHAM SCHOOL ,Schenectady,  SCHENECTADY ,  500 STERLING AVE , 
5264,2110088,3/2/2022,CATLIN HILL COMPRESSOR STATION ,Chemung,  HORSEHEADS ,  31 SOUTH CEMETERY RD , 
5265,2110090,3/2/2022,SEWER DRAIN ,Oneida,  UTICA ,  1544 MOHAWK ST , 
5266,2110091,3/2/2022,BJS WHOLESALE CLUB 168 ,Monroe,  ROCHESTER ,  400 JAY SCUTTI BLVD , 
5267,2110092,3/2/2022,AIRPORT TERMINAL 8 ,Queens,  QUEENS ,  AIRPORT RD , 
5268,2110093,3/2/2022,UNKNOWN ,Suffolk,  DIX HILLS ,  16 CAMPBELL DR , 
5269,2110094,3/2/2022,UNKNOWN ,Suffolk,  NORTHPORT ,  301 WATERSIDE AVE , 
5270,2110095,3/2/2022,CUMBERLAND FARMS#3133 ,Orange,  GREENWOOD LAKE ,  109 WINDEMERE AVENUE , 
5271,2110096,3/2/2022,PFESSER RESIDENCE ,Suffolk,  BAY SHORE ,  8 ALLEN POINT RD , 
5272,2110097,3/2/2022,COMMERCIAL ,Erie,  ELMA ,  950 MAPLE ST , 
5273,2110099,3/2/2022,DRILLED NATURAL GAS SITE ,Cayuga,  SPRINGPORT ,  CROSS RD , 
5274,2110100,3/2/2022,LS POWER ,Albany,  ALTAMONT ,  6266 HAWES ROAD , 
5275,2110101,3/2/2022,RESIDENTIAL ,Nassau,  WANTAGH ,  3007 WILSON AVE , 
5276,2110102,3/2/2022,PRIVATE RESD ,Ulster,  WALLKILL ,  54 KRYSTAL LANE , 
5277,2110103,3/2/2022,ABANDONED TANK ,Westchester,  PEEKSKILL ,  180 NORTH WATER STREET , 
5278,2110104,3/2/2022,RESIDENCE ,Suffolk,  HOLTSVILLE ,  7 FRANCIS BLVD , 
5279,2110105,3/2/2022,RESIDENTIAL ,New York,  MANHATTAN ,  80 8TH AVENUE , 
5280,2110117,3/3/2022,ROBINSON RESIDENCE ,Ulster,  NEW PALTZ ,  153 HUGUENOT , 
5281,2110106,3/3/2022,CANADIAN PACIFIC RAILWAY ,Albany,  ALBANY ,  MILE POST 2 COLIEN SUB DIVISION , 
5282,2110107,3/3/2022,RESIDENTIAL ,Suffolk,  MIDDLE ISLAND ,  58 CORAM SWEEZEY TOWN RD , 
5283,2110108,3/3/2022,TRAILER 2 ,Dutchess,  POUGHKEEPSIE ,  2 WILLOW TREE LANE , 
5284,2110109,3/3/2022,WILLIAM BECKER & SONS ,Wyoming,  NORTH JAVA ,  1509 PERRY RD , 
5285,2110110,3/3/2022,BASEMENT ,Bronx,  BRONX ,  147 BRUCKNER BLVD , 
5286,2110111,3/3/2022,DEPT OF VETERAN AFFAIRS ,Bronx,  BRONX ,  130 WEST KINGSBRIDGE RD , 
5287,2110112,3/3/2022,PAVEMENT ,Saratoga,  WATERFORD ,  260 HUDSON RIVER RD , 
5288,2110113,3/3/2022,PAVEMENT AND CONCRETE ,Queens,  QUEENS ,  TERM 4 GATE B32 , 
5289,2110114,3/3/2022,COMMERCIAL PROPERTY ,Schenectady,  SCHENECTADY ,  133 EDDISON AVE , 
5290,2110116,3/3/2022,PHASE II INVESTIGATION ,Westchester,  ARDSLEY ,  690 SAW MILL RIVER RD , 
5291,2110115,3/3/2022,RESIDENCE ,Orange,  HAMPTONBURGH ,  126 TWIN ARCH RD , 
5292,2110138,3/3/2022,DUNNING RESIDENCE ,Wayne,  WILLIAMSON ,  6916 STONEY LONESOME ROAD , 
5293,2110118,3/3/2022,GAO - UST ,Westchester,  RYE BROOK ,  34 LINCOLN AVE , 
5294,2110119,3/3/2022,HIGH ACRES LANDFILL ,Monroe,  FAIRPORT ,  425 PERINTON PARKWAY , 
5295,2110120,3/3/2022,BNL DEPT OF ENERGY ,Suffolk,  UPTON ,  30 BELL AVENUE , 
5296,2110122,3/3/2022,IN AREA OF ,Dutchess,  BEACON ,  CHURCH HILL AND CREEK DR , 
5297,2110121,3/3/2022,RAILYARD ,Niagara,  NIAGARA FALLS ,  2550 29TH ST , 
5298,2110123,3/3/2022,MICELI RESIDENCE ,Suffolk,  FARMINGVILLE ,  24 LINDEN LANE , 
5299,2110124,3/3/2022,SHELL-ATLANTIS ,Rockland,  MONSEY ,  83 ROUTE 59 EAST , 
5300,2110125,3/3/2022,SHELL-ATLANTIS ,Rockland,  NEW CITY ,  255 SOUTH MAIN STREET , 
5301,2110126,3/3/2022,GOLDMAN - UST ,Westchester,  SCARSDALE ,  50 CUSHMAN RD , 
5302,2110127,3/3/2022,FACILITY ,Onondaga,  BALDWINSVILLE ,  2885 BELGIUM RD , 
5303,2110128,3/4/2022,CASELLA HYD LINE BREAK ,Monroe,  ROCHESTER ,  980 WEST FALL RD , 
5304,2110129,3/4/2022,CORDATO RESIDENCE ,Columbia,  HILLSDALE ,  361 PUMPKIN HOLLOW RD , 
5305,2110136,3/4/2022,CONTINENTAL TRANSMISSION ,Erie,  BUFFALO ,  909 HERTEL AVE , 
5306,2110130,3/4/2022,TERMINAL 5 ,Queens,  queens ,  JFK AIRPORT , 
5307,2110131,3/4/2022,GIETERLE RESIDENCE ,Suffolk,  HUNTINGTON STATION ,  9 ELLEN PLACE , 
5308,2110132,3/4/2022,TRANSMISSION LINE ,Erie,  LANCASTER ,  SIMME RD (WEST OF 55 SIMME RD) , 
5309,2110133,3/4/2022,REFRIGERANT_CORNELL ,Tompkins,  ITHACA ,  215 TOWER ROAD , 
5310,2110134,3/4/2022,TERMINAL 5 GATE 25 ,Queens,  JAMAICA ,  JFK AIRPORT , 
5311,2110135,3/4/2022,DOLOMITE GROUP ,Ontario,  CLIFTON SPRINGS ,  1719 LOVERS LANE , 
5312,2110141,3/4/2022,ROADWAY ,Suffolk,  YAPHANK ,  COUNTY ROAD 56/VICTORY ROAD , 
5313,2110137,3/4/2022,RESIDENCE ,Putnam,  PATTERSON ,  31 MORNINGSIDE DR , 
5314,2110139,3/4/2022,TRANSFORMER ,Sullivan,  WURSTBUROUGH ,  111 SULLIVAN ST , 
5315,2110423,3/4/2022,BOB'S NEW YORK DELI ,Erie,  WEST FALLS ,  1045 DAVIS ROAD , 
5316,2110140,3/4/2022,RESIDENTIAL - AST ,Westchester,  LARCHMONT ,  99 WILLOW AVE , 
5317,2110142,3/4/2022,1/4 TO 1/2 MILE SOUTH OF ,Erie,  ELMA ,  3833 BULLIS RD , 
5318,2110143,3/4/2022,FORD RESIDENCE ,Suffolk,  ISLIP TERRACE ,  443 OCEANSIDE STREET , 
5319,2110144,3/4/2022,PRIVATE RESD ,Orange,  NEW WINDSOR ,  4 PROVOST DR , 
5320,2110145,3/4/2022,TTF ,Bronx,  BRONX ,  1003 GRANT AVE , 
5321,2110425,3/4/2022,EDEN SHURFINE #0891-4632 ,Erie,  EDEN ,  8081 N. MAIN STREET , 
5322,2110146,3/4/2022,NOLITE FACILITY ODOR AND DUST ,Albany,  COHOES ,  SARATOGA ST , 
5323,2110147,3/4/2022,FORT DRUM ,Jefferson,  WILNA ,  SOUTH TANK TRAIL RD. , 
5324,2110148,3/4/2022,TRANSFORMER - POLE # 11 ,Wyoming,  PIKE ,  4422 EAST HILLSIDE RD , 
5325,2110149,3/4/2022,CARTHAGE MARKET ,Jefferson,  CARTHAGE ,  120 RIVERSIDE DR , 
5326,2110150,3/5/2022,HARRIPERSAD RESIDENCE ,Nassau,  PLAINVIEW ,  614 OLD COUNTRY ROAD , 
5327,2110151,3/5/2022,IFO ,New York,  MANHATTAN ,  61 WEST 10TH ST , 
5328,2110152,3/5/2022,RESIDENCE ,Suffolk,  EAST SETAUKET ,  15 RINGNECK LANE , 
5329,2110153,3/5/2022,MVA - PASSENGER & TWIN BROOKS ,Dutchess,  CLINTON ,  CENTER RD AND SLATE QUARRY RD , 
5330,2110154,3/5/2022,CUMBERLAND FARMS ,Albany,  COHOES ,  1093 LOUDON RD , 
5331,2110155,3/5/2022,UNKNOWN ,Suffolk,  AQUEBOGUE ,  110 COLONIAL DRIVE , 
5332,2110156,3/5/2022,PILOT GAS STATION ,Steuben,  BATH ,  7767 ST RT 53 , 
5333,2110157,3/5/2022,BECHER - AST ,Westchester,  SCARSDALE ,  7 HAMPTON ROAD , 
5334,2110158,3/5/2022,TERMINAL 4 JFK ,Queens,  queens ,  JFK AIRPORT , 
5335,2110210,3/5/2022,ONEIDA LAKE ,Madison,  CANASTOTA ,  9125 BEACH RD , 
5336,2201060,3/6/2022,SOUP'S AUTO BODY ,Clinton,  CHAMPLAIN ,  10664 ROUTE 9 , 
5337,2110159,3/6/2022,JACOB RESIDENCE ,Suffolk,  HUNTINGTON ,  10 YON ROAD , 
5338,2110160,3/6/2022,VALERO GAS STATION ,Suffolk,  WEST BABYLON ,  1200 WELLWOOD AVE , 
5339,2110161,3/6/2022,CITY OF BUFFALO IMPOUND YARD ,Erie,  BUFFALO ,  190 WEST TO 198 , 
5340,2110162,3/6/2022,MOMENTIVE PERFORMANCE PLANT ROADWAY ,Saratoga,  WATERFORD ,  260 HUDSON RIVER RD , 
5341,2110163,3/6/2022,ENTRANCE OF EASTERN HILLS MALL ,Erie,  AMHERST ,  4545 TRANSIT RD , 
5342,2110164,3/6/2022,POLE 93 - NATIONAL GRID ,Genesee,  BYRON ,  5755 NORTH BYRON RD , 
5343,2110165,3/6/2022,COMMERCIAL ,Putnam,  PATTERSON ,  56 FAIRFIELD DRIVE , 
5344,2110166,3/6/2022,GREEN TRUCKING ,Montgomery,  MINDEN ,  STATE HIGHWAY 5S AND MINDENVILLE RD. , 
5345,2110167,3/6/2022,POLE 905-1 NAT GRID ,Wyoming,  ATTICA ,  909 CREEK RD , 
5346,2110168,3/6/2022,RESIDENTIAL ,Niagara,  LOCKPORT ,  6601 WICKS RD. , 
5347,2110169,3/6/2022,RESIDENCE ,Onondaga,  CLAY ,  8936 JACKSON RD , 
5348,2110170,3/6/2022,5508 STATE HIGHWAY 56; LOT 9 ,St Lawrence,  POTSDAM ,  5508 STATE HIGHWAY 56; LOT 9 , 
5349,2110171,3/6/2022,POLE 6 ,Niagara,  LOCKPORT ,  6 HARVEY ST , 
5350,2110172,3/6/2022,TERMINAL 4 - GATE 30 ,Queens,  QUEENS ,  JFK INTERNATIONAL , 
5351,2110173,3/6/2022,RESIDENTIAL ,Erie,  NORTH COLLINS ,  10325 ROUTE 62 , 
5352,2110174,3/6/2022,TRANSFORMER - POLE # 751 ,Niagara,  NORTH TONAWANDA ,  741 WILSON AVE , 
5353,2110175,3/6/2022,O&R UTILITIES TRANSFORMER ,Rockland,  ORANGEBURG ,  108 MORRISTOWN DR. , 
5354,2110176,3/6/2022,TRANSFORMER - NATIONAL GRID ,Monroe,  HAMLIN ,  1269 NORTH HAMLIN RD. , 
5355,2110177,3/6/2022,TRANSFORMER - POLE # 2 ,Onondaga,  SYRACUSE ,  121 DORCHESTER AVE , 
5356,2110178,3/6/2022,RESIDENTIAL ,Kings,  BROOKLYN ,  1846 NEW YORK AVE , 
5357,2110179,3/6/2022,POLE 3K - RG&E TRANSFORMER ,Monroe,  WEBSTER ,  1274 HOLLEY RD , 
5358,2110180,3/6/2022,TRANSFORMER - RG&E ,Monroe,  GREECE ,  BEHIND 191/199 RIDGECREST ROAD , 
5359,2110181,3/6/2022,RESIDENTIAL ,Cayuga,  CATO ,  11026 SLAYTON RD , 
5360,2110182,3/6/2022,O&R UTIILITIES TRANSFORMER ,Rockland,  ORANGEBURG ,  106 MORRISTOWN DR , 
5361,2110183,3/6/2022,CUMBERLAND FARMS 3153 ,Greene,  CATSKILL ,  260-264 W BRIDGE ST , 
5362,2110184,3/6/2022,TRANSFORMER ,Niagara,  RANSOMSVILLE ,  2890 FITCH RD , 
5363,2110185,3/7/2022,COUNTY WASTE ,Albany,  ALBANY ,  12 JUPITER LANE , 
5364,2110186,3/7/2022,OWL WIRE PARKING LOT ,Madison,  CANASTOTA ,  3127 SENECA TURNPIKE , 
5365,2110187,3/7/2022,RESIDENTIAL ,Dutchess,  HOPEWELL JUNCTION ,  242 OAK RIDGE RD , 
5366,2110188,3/7/2022,TRACTOR TRAILER ROLLOVER ,Schoharie,  BROOME ,  V/O 267 STATE RTE 145 , 
5367,2110189,3/7/2022,RESIDENCE ,Suffolk,  BAY SHORE ,  15 BELFORD AVENUE , 
5368,2110190,3/7/2022,BURKE RESIDENCE ,Oneida,  HINCKLEY ,  7237 MAIN ST , 
5369,2110191,3/7/2022,MURPHY RESIDENCE ,Dutchess,  HYDE PARK ,  1671 ROUTE 9G , 
5370,2110192,3/7/2022,HAWKINS TRUCK ,Oneida,  ROME ,  315 NORTH WASHINGTON ST , 
5371,2110194,3/7/2022,PLOW TRUCK HYDRAULIC LEAK ,Erie,  BUFFALO ,  WALDEN & LATOUR , 
5372,2110193,3/7/2022,POLE 48428/57805 ,Sullivan,  BLOOMINGBURGH ,  617 BURLINGHAM RD , 
5373,2110196,3/7/2022,HINCKLEY DAM ,Oneida,  HINCKLEY ,  RTE 365 , 
